ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
50,Financials,NTRS_UW,BK_UN,0.944052752,0.908519791,0.891235599,0.82540821,1.716643809,Northern Trust Corporation,Bank Of New York Mellon Corp,0.838573688
51,Financials,SSB_UW,FFBC_UW,0.962661624,0.902736739,0.926717402,0.814933619,1.741651021,South State Corp,First Financial Bancorp,0.837290376
52,Utilities,LNT_UW,EVRG_UW,0.969850191,0.900800154,0.940609393,0.811440917,1.75205031,Alliant Energy Corp,Evergy Inc,0.837274612
53,Energy,OVV_UN,MTDR_UN,0.945866005,0.906808583,0.894662499,0.822301806,1.716964305,Ovintiv Inc.,Matador Resources,0.836773945
54,Energy,MTDR_UN,MUR_UN,0.941661583,0.90776328,0.886726536,0.824034172,1.710760708,Matador Resources,Murphy Oil Corp,0.836572645
55,Financials,RF_UN,FITB_UW,0.91914467,0.913509173,0.844826924,0.834499009,1.679325933,Regions Financial Corp,Fifth Third Bancorp,0.836564592
56,Real Estate,RLJ_UN,SHO_UN,0.883550646,0.922208249,0.780661744,0.850468055,1.631129798,RLJ Lodging Trust,"Sunstone Hotel Investors, Inc",0.836506793
57,Utilities,LNT_UW,AEP_UW,0.848526337,0.930072873,0.719996945,0.86503555,1.585032495,Alliant Energy Corp,American Electric Power Inc,0.836027829
58,Financials,RNST_UW,TMP_UA,0.984023817,0.896012195,0.968302872,0.802837854,1.771140727,Renasant Corp,Tompkins Financial Corp,0.835930858
59,Financials,PFBC_UW,CATY_UW,0.979960906,0.897037408,0.960323376,0.804676111,1.764999488,Preferred Bank,Cathay General Bancorp,0.835805564
60,Energy,CPE_UN,ROCC_UW,0.896489622,0.918520114,0.803693643,0.843679199,1.647372842,Callon Petroleum,Ranger Oil Corporation - Class A,0.835682088
61,Financials,ABCB_UW,LBAI_UW,0.955980409,0.902831685,0.913898542,0.815105052,1.729003594,Ameris Bancorp,Lakeland Bancorp Inc,0.83486375
62,Financials,HOPE_UW,PFS_UN,0.988195643,0.893818472,0.976530629,0.798911461,1.775442089,Hope Bancorp Inc,Provident Financial Services Inc,0.834435295
63,Information Technology,KLAC_UW,AMAT_UW,0.924970106,0.910017007,0.855569697,0.828130953,1.68370065,KLA-Tencor Corporation,Applied Material Inc,0.833618702
64,Financials,GBCI_UN,BHLB_UN,0.963599189,0.899930946,0.928523397,0.809875708,1.738399106,Glacier Bancorp Inc,Berkshire Hills Bancorp Inc,0.833605246
65,Financials,WTFC_UW,ASB_UN,0.931135982,0.908383527,0.867014217,0.825160632,1.692174849,Wintrust Financial Corp,Associated Bancorp,0.833531349
66,Consumer Discretionary,H_UN,MAR_UW,0.857122372,0.925886821,0.73465876,0.857266405,1.591925165,Hyatt Hotels Corp Class A,Marriott International Inc,0.832744876
67,Utilities,LNT_UW,XEL_UW,0.963105737,0.899273604,0.927572661,0.808693014,1.736265676,Alliant Energy Corp,Xcel Energy Inc,0.832468943
68,Financials,HOPE_UW,LBAI_UW,0.991087759,0.890938621,0.982254945,0.793771627,1.776026572,Hope Bancorp Inc,Lakeland Bancorp Inc,0.831468291
69,Financials,BANC_UN,PFS_UN,0.956928313,0.900167179,0.915711795,0.81030095,1.726012746,Banc Of California Inc,Provident Financial Services Inc,0.831383119
70,Financials,MTG_UN,NMIH_UQ,0.929861547,0.906821805,0.864642497,0.822325786,1.686968283,MGIC Investment Corp,NMI Holdings Inc,0.830789128
71,Financials,QCRH_UQ,PPBI_UW,0.973762863,0.895097385,0.948214113,0.801199329,1.749413442,QCR Holdings Inc,Pacfic Premier Bancorp Inc,0.830602286
72,Financials,PFBC_UW,BANC_UN,0.972501986,0.895206985,0.945760113,0.801395545,1.747155659,Preferred Bank,Banc Of California Inc,0.830268459
73,Financials,GBCI_UN,OCFC_UW,0.963054981,0.897503862,0.927474896,0.805513183,1.732988079,Glacier Bancorp Inc,Oceanfirst Financial Corp,0.829905526
74,Financials,PFG_UW,PRU_UN,0.823465937,0.93147839,0.67809615,0.867651991,1.545748141,Principal Financial Group Inc,Prudential Financial Inc,0.829740823
75,Real Estate,PDM_UN,BDN_UN,0.93817573,0.903832187,0.8801737,0.816912622,1.697086322,"Piedmont Office Realty Trust, Inc",Brandywine Realty Trust,0.829564838
76,Financials,PFBC_UW,PFS_UN,0.962463407,0.897039083,0.926335809,0.804679117,1.731014926,Preferred Bank,Provident Financial Services Inc,0.829010455
77,Financials,CATY_UW,HAFC_UW,0.971984386,0.894225236,0.944753647,0.799638773,1.744392421,Cathay General Bancorp,Hanmi Financial Corp,0.828661748
78,Financials,BHLB_UN,BANR_UW,0.958114015,0.897837654,0.917982465,0.806112453,1.724094918,Berkshire Hills Bancorp Inc,Banner Corp,0.828486455
79,Financials,OCFC_UW,BHLB_UN,0.969970617,0.894394411,0.940842997,0.799941362,1.740784359,Oceanfirst Financial Corp,Berkshire Hills Bancorp Inc,0.828121689
80,Financials,FFBC_UW,CTBI_UW,0.948179112,0.900131095,0.899043629,0.810235989,1.709279617,First Financial Bancorp,Community Trust Bancorp Inc Trust,0.827997517
81,Real Estate,EQR_UN,AIRC_UN,0.831036533,0.928572645,0.690621718,0.862247156,1.552868875,Equity Residential,Apartment Income REIT Corp.,0.827922068
82,Financials,PPBI_UW,HAFC_UW,0.983142728,0.890376159,0.966569625,0.792769704,1.759339329,Pacfic Premier Bancorp Inc,Hanmi Financial Corp,0.827529688
83,Real Estate,MAA_UN,CPT_UN,0.872907513,0.918465141,0.761967526,0.843578216,1.605545742,"Mid-America Apartment Communities, Inc",Camden Property Trust,0.827256078
84,Financials,SYF_UN,COF_UN,0.899917218,0.910738421,0.809850999,0.829444472,1.639295471,Synchrony Financial,Capital One Financial Corp,0.825525777
85,Real Estate,BRX_UN,REG_UW,0.799800153,0.93354916,0.639680285,0.871514034,1.511194319,Brixmor Property Group Inc,Regency Centers Corporation,0.825147284
86,Financials,ESNT_UN,NMIH_UQ,0.969876185,0.892137341,0.940659814,0.795909035,1.73656885,Essent Group Ltd,NMI Holdings Inc,0.824859191
87,Financials,WSFS_UW,CATY_UW,0.97238114,0.891384494,0.945525081,0.794566316,1.740091397,WSFS Financial Corp,Cathay General Bancorp,0.824758069
88,Financials,PPBI_UW,BANR_UW,0.970532306,0.891598391,0.941932957,0.794947691,1.736880648,Pacfic Premier Bancorp Inc,Banner Corp,0.824344744
89,Financials,GBCI_UN,PPBI_UW,0.939356581,0.899751542,0.882390786,0.809552838,1.691943624,Glacier Bancorp Inc,Pacfic Premier Bancorp Inc,0.824120428
90,Financials,INDB_UW,BANR_UW,0.975133041,0.89013977,0.950884447,0.792348811,1.743233257,Independent Bank Corp,Banner Corp,0.824055938
91,Financials,ABCB_UW,PFS_UN,0.949684919,0.896874308,0.901901446,0.804383524,1.70628497,Ameris Bancorp,Provident Financial Services Inc,0.823887108
92,Financials,PPBI_UW,LBAI_UW,0.986259207,0.886438441,0.972707223,0.78577311,1.758480333,Pacfic Premier Bancorp Inc,Lakeland Bancorp Inc,0.823159933
93,Utilities,CMS_UN,AEP_UW,0.948103693,0.896780067,0.898900613,0.804214489,1.703115102,CMS Energy Corp,American Electric Power Inc,0.823151714
94,Financials,BANR_UW,GBCI_UN,0.971289809,0.89041925,0.943403894,0.792846441,1.736250335,Banner Corp,Glacier Bancorp Inc,0.822957932
95,Real Estate,BRX_UN,KIM_UN,0.746656215,0.942929265,0.557495503,0.889115598,1.446611101,Brixmor Property Group Inc,Kimco Realty Corporation,0.822791579
96,Financials,RNST_UW,TOWN_UW,0.982455833,0.887118686,0.965219464,0.786979563,1.752199027,Renasant Corp,Towne Bank,0.822627543
97,Financials,PFS_UN,OCFC_UW,0.98257143,0.887043157,0.965446615,0.786845563,1.752292177,Provident Financial Services Inc,Oceanfirst Financial Corp,0.822565773
98,Financials,CBU_UN,SFNC_UW,0.934242444,0.899972013,0.872808945,0.809949625,1.682758569,Community Bank System Inc,Simmons First National Corp,0.822521489
99,Real Estate,VNO_UN,BXP_UN,0.932875623,0.900271319,0.870256927,0.810488448,1.680745375,Vornado Realty Trust,"Boston Properties, Inc",0.822442144
100,Real Estate,UDR_UN,AIRC_UN,0.905206652,0.90719379,0.819399082,0.823000572,1.642399654,"UDR, Inc",Apartment Income REIT Corp.,0.822280274
101,Energy,EOG_UN,DVN_UN,0.931805,0.900309698,0.868260557,0.810557552,1.67881811,EOG Resources Inc,Devon Energy Corp,0.822098153
102,Financials,TRMK_UW,RNST_UW,0.961730569,0.892072366,0.924925688,0.795793107,1.720718794,Trustmark Corp,Renasant Corp,0.821619623
103,Energy,FRO_UN,DHT_UN,0.931461882,0.899757425,0.867621237,0.809563424,1.677184661,Frontline Ltd,DHT Holdings Inc,0.821174987
104,Energy,MRO_UN,EOG_UN,0.91670609,0.903446787,0.840350055,0.816216097,1.656566152,Marathon Oil Corp,EOG Resources Inc,0.821042889
105,Financials,GABC_UW,GBCI_UN,0.978219116,0.887170376,0.95691264,0.787071276,1.743983916,German American Bancorp Inc,Glacier Bancorp Inc,0.821039549
106,Financials,PFBC_UW,LBAI_UW,0.963368939,0.891097353,0.928079713,0.794054493,1.722134207,Preferred Bank,Lakeland Bancorp Inc,0.820859537
107,Financials,MBWM_UW,BY_UN,0.962901145,0.890989547,0.927178615,0.793862373,1.721040988,Mercantile Bank Corp,Byline Bancorp Inc.,0.820525621
108,Utilities,WEC_UN,LNT_UW,0.859282548,0.91704291,0.738366497,0.840967699,1.579334196,WEC Energy Group Inc,Alliant Energy Corp,0.820447459
109,Financials,CATY_UW,SFNC_UW,0.944546137,0.895770003,0.892167405,0.802403898,1.694571304,Cathay General Bancorp,Simmons First National Corp,0.820356599
110,Financials,MSBI_UW,CTBI_UW,0.960628246,0.891214647,0.922806628,0.794263547,1.717070175,Midland States Bancorp Inc,Community Trust Bancorp Inc Trust,0.819972163
111,Financials,HOPE_UW,WSFS_UW,0.976193208,0.88696428,0.952953179,0.786705634,1.739658812,Hope Bancorp Inc,WSFS Financial Corp,0.819955143
112,Utilities,CMS_UN,WEC_UN,0.94474406,0.895401318,0.892541339,0.801743521,1.69428486,CMS Energy Corp,WEC Energy Group Inc,0.819903085
113,Energy,MRO_UN,APA_UW,0.911000679,0.904083736,0.829922237,0.817367401,1.647289638,Marathon Oil Corp,Apache Corp,0.819878368
114,Financials,PFS_UN,SBCF_UW,0.957193599,0.891695903,0.916219586,0.795121583,1.711341168,Provident Financial Services Inc,Seacoast Banking Of Florida,0.819341184
115,Financials,CBU_UN,STEL_UW,0.954892244,0.892291387,0.911819197,0.796183919,1.708003116,Community Bank System Inc,"Stellar Bancorp, Inc.",0.819310975
116,Financials,CFFN_UW,BRKL_UW,0.944331312,0.894996067,0.891761627,0.80101796,1.692779587,Capitol Federal Financial Inc,Brookline Bancorp Inc,0.819166693
117,Energy,OVV_UN,MRO_UN,0.890938921,0.908472992,0.793772161,0.825323177,1.619095338,Ovintiv Inc.,Marathon Oil Corp,0.819012974
118,Financials,PFBC_UW,HOPE_UW,0.95868571,0.890985616,0.919078291,0.793855368,1.712933659,Preferred Bank,Hope Bancorp Inc,0.818899953
119,Financials,LBAI_UW,BANR_UW,0.963619342,0.889360223,0.928562237,0.790961606,1.719523843,Lakeland Bancorp Inc,Banner Corp,0.818481732
120,Utilities,DUK_UN,XEL_UW,0.892719125,0.90728274,0.796947436,0.82316197,1.620109405,Duke Energy Corp,Xcel Energy Inc,0.817919063
121,Financials,PNFP_UW,HBNC_UW,0.955602504,0.891118963,0.913176145,0.794093006,1.707269151,Pinnacle Financial Partners Inc,"Horizon Bancorp, Inc.",0.817909634
122,Information Technology,RIOT_UR,MARA_UR,0.953414398,0.89134906,0.908999014,0.794503147,1.703502161,Riot Blockchain,Marathon Patent Group Inc,0.81740232
123,Financials,NBHC_UN,PPBI_UW,0.944160393,0.89341427,0.891438847,0.798189058,1.689627905,National Bank Holdings Corp,Pacfic Premier Bancorp Inc,0.816839016
124,Financials,NFBK_UW,TCBK_UW,0.975799611,0.884762975,0.95218488,0.782805521,1.734990401,Northfield Bancorp Inc,Trico Bancshares,0.816681393
125,Financials,BY_UN,GABC_UW,0.964160677,0.887902929,0.929605812,0.788371612,1.717977424,Byline Bancorp Inc.,German American Bancorp Inc,0.816618452
126,Financials,MSBI_UW,SFNC_UW,0.967897589,0.886792958,0.936825742,0.786401751,1.723227493,Midland States Bancorp Inc,Simmons First National Corp,0.816486549
127,Financials,BANR_UW,PFS_UN,0.965671023,0.887354531,0.932520526,0.787398064,1.719918589,Banner Corp,Provident Financial Services Inc,0.816422556
128,Financials,PPBI_UW,PFS_UN,0.984744054,0.881846354,0.969720852,0.777652992,1.747373844,Pacfic Premier Bancorp Inc,Provident Financial Services Inc,0.816066564
129,Real Estate,REG_UW,UE_UN,0.938062551,0.894456033,0.87996135,0.800051595,1.680012946,Regency Centers Corporation,Urban Edge Properties,0.816033546
130,Financials,FBK_UN,THFF_UW,0.926726479,0.897192325,0.858821966,0.804954068,1.663776035,FB Financial Corp,First Financial Corporation,0.815727648
131,Financials,PPBI_UW,RNST_UW,0.970183221,0.885629907,0.941255482,0.784340332,1.725595814,Pacfic Premier Bancorp Inc,Renasant Corp,0.815723362
132,Financials,HOPE_UW,SBCF_UW,0.953385841,0.890032122,0.908944562,0.792157178,1.70110174,Hope Bancorp Inc,Seacoast Banking Of Florida,0.815514655
133,Energy,MTDR_UN,SM_UN,0.923469925,0.897663942,0.852796702,0.805800553,1.658597255,Matador Resources,SM Energy Company,0.815199783
134,Financials,WSFS_UW,PFS_UN,0.957600536,0.888511436,0.916998787,0.789452571,1.706451358,WSFS Financial Corp,Provident Financial Services Inc,0.814961814
135,Energy,HES_UN,EOG_UN,0.957901616,0.888396226,0.917575506,0.789247855,1.706823361,Hess Corp,EOG Resources Inc,0.814913385
136,Financials,ABCB_UW,RNST_UW,0.936219387,0.893931684,0.876506741,0.799113856,1.675620597,Ameris Bancorp,Renasant Corp,0.814592433
137,Utilities,CMS_UN,LNT_UW,0.863397038,0.912072006,0.745454445,0.831875344,1.577329789,CMS Energy Corp,Alliant Energy Corp,0.814591164
138,Financials,PFS_UN,EFSC_UW,0.977124273,0.882518045,0.954771846,0.778838099,1.733609945,Provident Financial Services Inc,Enterprise Financial Services Corp,0.814024848
139,Financials,STT_UN,NTRS_UW,0.921998622,0.897061415,0.850081459,0.804719182,1.654800641,State Street Corp,Northern Trust Corporation,0.813791637
140,Financials,CATY_UW,SBCF_UW,0.949425798,0.889691502,0.901409345,0.791550968,1.692960313,Cathay General Bancorp,Seacoast Banking Of Florida,0.813522643
141,Financials,HAFC_UW,UCBI_UW,0.957295488,0.887543977,0.916414651,0.787734312,1.704148963,Hanmi Financial Corp,United Community Banks Inc,0.81347038
142,Financials,PPBI_UW,OCFC_UW,0.985149193,0.879785642,0.970518932,0.774022776,1.744541708,Pacfic Premier Bancorp Inc,Oceanfirst Financial Corp,0.813322007
143,Energy,DVN_UN,MTDR_UN,0.878089963,0.907532498,0.771041982,0.823615236,1.594657218,Devon Energy Corp,Matador Resources,0.813100585
144,Financials,DCOM_UW,BANC_UN,0.962906309,0.885655894,0.927188561,0.784386363,1.711574923,Dime Community Bancshares Inc,Banc Of California Inc,0.812946803
145,Financials,PFBC_UW,HFWA_UW,0.967728543,0.884034528,0.936498533,0.781517047,1.718015579,Preferred Bank,Heritage Financial Corp,0.812513344
146,Financials,BUSE_UW,BANC_UN,0.957974765,0.886505098,0.917715651,0.785891289,1.70360694,First Busey Corp,Banc Of California Inc,0.812256161
147,Energy,HAL_UN,SLB_UN,0.948298171,0.88908156,0.899269422,0.790466021,1.689735443,Halliburton,Schlumberger Nv,0.812226701
148,Financials,PPBI_UW,ONB_UW,0.981905379,0.87986936,0.964138172,0.77417009,1.738308262,Pacfic Premier Bancorp Inc,Old National Bancorp,0.812163706
149,Financials,LBAI_UW,WSFS_UW,0.963744854,0.88465598,0.928804144,0.782616204,1.711420348,Lakeland Bancorp Inc,WSFS Financial Corp,0.811853792
150,Energy,MPC_UN,VLO_UN,0.946255965,0.889329385,0.895400352,0.790906756,1.686307108,Marathon Petroleum Corp,Valero Energy Corp,0.811805475
151,Financials,HOPE_UW,PNFP_UW,0.953957706,0.887158631,0.910035304,0.787050437,1.697085741,Hope Bancorp Inc,Pinnacle Financial Partners Inc,0.81164741
152,Real Estate,INVH_UN,AMH_UN,0.968475995,0.882999758,0.937945752,0.779688573,1.717634325,Invitation Homes Inc,American Homes 4 Rent Class A,0.811340009
153,Financials,HTBI_UW,OCFC_UW,0.980513414,0.879598953,0.961406554,0.773694317,1.735100872,Hometrust Bancshares Inc,Oceanfirst Financial Corp,0.811236764
154,Real Estate,KIM_UN,REG_UW,0.851570487,0.912443441,0.725172294,0.832553033,1.557725327,Kimco Realty Corporation,Regency Centers Corporation,0.811076885
155,Financials,WSFS_UW,BANC_UN,0.971541381,0.881902286,0.943892656,0.777751642,1.721644297,WSFS Financial Corp,Banc Of California Inc,0.810979845
156,Industrials,AME_UN,FELE_UW,0.840141954,0.914951852,0.705838502,0.837136892,1.542975394,Ametek Inc,Franklin Electric Inc,0.810877214
157,Utilities,DUK_UN,EVRG_UW,0.930054698,0.892929587,0.86500174,0.797323248,1.662324988,Duke Energy Corp,Evergy Inc,0.810858946
158,Financials,PFBC_UW,BHLB_UN,0.922148099,0.894879194,0.850357116,0.800808773,1.651165888,Preferred Bank,Berkshire Hills Bancorp Inc,0.810718442
159,Financials,PPBI_UW,WASH_UW,0.966496464,0.883057204,0.934115415,0.779790025,1.71390544,Pacfic Premier Bancorp Inc,Washington Trust Bancorp Inc,0.810655103
160,Financials,PFS_UN,CATY_UW,0.980844131,0.879013819,0.96205521,0.772665294,1.734720504,Provident Financial Services Inc,Cathay General Bancorp,0.810543277
161,Financials,SFNC_UW,RNST_UW,0.889671139,0.90290549,0.791514736,0.815238323,1.606753059,Simmons First National Corp,Renasant Corp,0.810493606
162,Energy,NBR_UN,PTEN_UW,0.94377636,0.889011976,0.890713818,0.790342294,1.681056112,Nabors Industries Ltd,Patterson Uti Energy Inc,0.810416599
163,Financials,PFS_UN,NFBK_UW,0.985816512,0.877472006,0.971834195,0.769957122,1.741791316,Provident Financial Services Inc,Northfield Bancorp Inc,0.810332537
164,Financials,OCFC_UW,UBSI_UW,0.967841169,0.882244655,0.936716529,0.778355631,1.71507216,Oceanfirst Financial Corp,United Bankshares Inc,0.810027811
165,Financials,RNST_UW,FFBC_UW,0.969162672,0.881791024,0.939276285,0.77755541,1.716831694,Renasant Corp,First Financial Bancorp,0.809899585
166,Financials,HAFC_UW,PFBC_UW,0.950354013,0.886730127,0.90317275,0.786290319,1.689463069,Hanmi Financial Corp,Preferred Bank,0.809666805
167,Consumer Discretionary,DHI_UN,LEN_UN,0.943992931,0.888027682,0.891122655,0.788593164,1.679715819,D R Horton Inc,Lennar Corporation Class A,0.809099062
168,Financials,PPBI_UW,SFNC_UW,0.893330691,0.900730462,0.798039723,0.811315365,1.609355088,Pacfic Premier Bancorp Inc,Simmons First National Corp,0.808660237
169,Financials,CATY_UW,BANC_UN,0.979195323,0.878105735,0.95882348,0.771069682,1.729893162,Cathay General Bancorp,Banc Of California Inc,0.808620442
170,Real Estate,FRT_UN,PECO_UW,0.93911542,0.888872,0.881937772,0.790093433,1.672031205,Federal Realty Investment Trust,"Phillips Edison & Company, Inc.",0.808462301
171,Financials,IBTX_UW,HAFC_UW,0.985060949,0.876158339,0.970345074,0.767653435,1.737998508,Independent Bank Group Inc,Hanmi Financial Corp,0.808191763
172,Financials,UVSP_UW,INDB_UW,0.979620535,0.877661723,0.959656393,0.770290099,1.729946492,Univest Corporation Of Pennsylvania,Independent Bank Corp,0.808163358
